PGC_name       PGC_no        vrad      e_vrad        vopt      e_vopt           v         e_v        vvir        zvir     z_err          type     objname   hl_names
PGC0046601    4.66e+04        5316        10.3      5390.6        66.6      5317.7        10.7      5521.2     0.01842   3.569e-05          Sd    UGC08390  PGC2069901
PGC0046617   4.662e+04      5080.4         4.1      5057.3        17.6      5079.2         4.7      5266.1     0.01757   1.568e-05          Sc    UGC08392 [MLO2002]J132112.8+311317
PGC0046633   4.663e+04      5576.6         7.4      5566.2        16.4      5574.8         5.6      5623.5     0.01876   1.868e-05         SBa     NGC5104 [FN2007]1438
PGC0046636   4.664e+04       945.6         4.9         929          60       945.5         3.6      1158.6    0.003865   1.201e-05        SBcd     NGC5107  2MFGC10687
PGC0046644   4.664e+04     11463.6         6.2     11431.7        50.4     11463.1         5.3     11568.9     0.03859   1.768e-05         Sab    UGC08395 CGCG072-055
PGC0046647   4.665e+04      4869.7         5.3      4842.8        29.1      4868.8         4.9      5056.3     0.01687   1.634e-05        SABb    UGC08397 [MLO2002]J132140.5+312102
PGC0046657   4.666e+04        7265         7.6      7265.4        13.3      7265.1         4.5      7452.1     0.02486   1.501e-05         SBb    UGC08399 SDSSJ132145.45+311414.0
PGC0046666   4.667e+04      2446.5         7.4         -15        10.8      2446.5         7.4      2623.7    0.008752   2.468e-05           I    UGC08401 2MASXJ13215338+2840074
PGC0046671   4.667e+04       968.5         3.3       994.1        21.1       969.1         3.6        1183    0.003946   1.201e-05         SBc     NGC5112 SDSSJ132156.40+384404.9
PGC0046717   4.672e+04        6962         8.5      6973.1        15.3      6964.6         6.3        7000     0.02335   2.101e-05          Sb      IC4229    UGC08404
PGC0046739   4.674e+04       -9999       -9999       740.2         2.1       740.2         2.1       941.9    0.003142   7.005e-06          Sc    UGC08412 SDSSJ132252.15+350917.5
PGC0046746   4.675e+04      2391.9         3.7      2381.9         3.2      2386.1         3.9      2562.2    0.008547   1.301e-05         SBc     NGC5117 SDSSJ132256.47+281859.1
PGC0046754   4.675e+04      7303.1         6.4      7291.9        12.8      7300.8         5.2      7415.2     0.02473   1.735e-05          Sc     NGC5115 NGC5129:[ZM98]0005
PGC0046767   4.677e+04      8323.5           9      8267.1        25.5      8317.3        13.8      8545.3      0.0285   4.603e-05          Sc     NGC5123 IRAS13209+4320
PGC0046782   4.678e+04        6945         7.3      6972.8        23.3      6947.4         7.4      7026.3     0.02344   2.468e-05        SABc     NGC5118 SDSSJ132327.45+062333.2
PGC0046804    4.68e+04        7016        11.8      7028.9        60.3      7016.5         8.4      7201.5     0.02402   2.802e-05         Scd    UGC08418  2MFGC10732
PGC0046809   4.681e+04       -9999       -9999      4880.9        19.9      4880.9        19.9      5069.8     0.01691   6.638e-05           E     NGC5127 [MLO2002]J132344.6+313353
PGC0046816   4.682e+04      6425.8         4.6      6420.8          17      6425.4           3        6539     0.02181   1.001e-05         Sbc    UGC08417  2MFGC10733
PGC0046819   4.682e+04       -9999       -9999      6863.4          18      6863.4          18      7050.1     0.02352   6.004e-05          Sa     NGC5131  2MFGC10735
PGC0046836   4.684e+04       -9999       -9999      6885.7        19.1      6885.7        19.1      7000.5     0.02335   6.371e-05           E     NGC5129 NGC5129:[ZM98]0001
PGC0046844   4.684e+04       -9999       -9999      7261.6          36      7261.6          36      7485.9     0.02497   0.0001201         Scd    UGC08430    UGC08430
PGC0046851   4.685e+04      4983.9         5.2      4957.4        20.4      4982.3         5.8      5170.4     0.01725   1.935e-05         SBc    UGC08426  2MFGC10743
PGC0046855   4.686e+04       -9999       -9999     11614.7        37.7     11614.7        37.7     11808.5     0.03939   0.0001258        S0-a    UGC08431 SDSSJ132420.21+325053.2
PGC0046868   4.687e+04        7230         7.9      7259.7        27.9      7232.2         7.7      7347.6     0.02451   2.568e-05        S0-a     NGC5132 NGC5129:[ZM98]0002
PGC0046882   4.688e+04      2859.2         5.1      2880.1        18.1      2860.7         5.2      3134.8     0.01046   1.735e-05         Scd    UGC08436    UGC08436
PGC0046906   4.691e+04       -9999       -9999      5215.9        17.9      5215.9        17.9      5422.5     0.01809   5.971e-05          S0     NGC5141 [MLO2002]J132451.5+362246
PGC0046919   4.692e+04       -9999       -9999        5617          24        5617          24      5823.7     0.01943   8.006e-05          S0     NGC5142 [MLO2002]J132501.2+362355
PGC0046952   4.695e+04        1519        12.1       -9999       -9999        1519        12.1      1784.2    0.005951   4.036e-05           I    UGC08441 [RC2]A1323+58
PGC0047011   4.701e+04        5660         8.5      5603.5        23.1      5653.3        14.1      5858.6     0.01954   4.703e-05        SBbc     NGC5149 [MLO2002]J132609.2+355605
PGC0047020   4.702e+04      1165.8           5       -9999       -9999      1165.8           5      1377.5    0.004595   1.668e-05           I   PGC047020     UGCA357
PGC0047027   4.703e+04        1092         4.1      1088.2         4.5      1090.3         2.5      1149.2    0.003833   8.339e-06         SBd     NGC5147    UGC08443
PGC0047041   4.704e+04        5579        15.4        5640          48      5584.7        16.3      5790.4     0.01931   5.437e-05          Sc     NGC5154 [MLO2002]J132628.6+360037
PGC0047053   4.705e+04      1233.8           6      1211.8         5.1      1221.1         8.2      1448.9    0.004833   2.735e-05          Sd    UGC08449 SDSSJ132636.58+424551.4
PGC0047058   4.706e+04        4674         5.5      4699.1        30.1      4674.8         4.9      4707.3      0.0157   1.634e-05          Sd   PGC047058 SDSSJ132638.67-031546.6
PGC0047060   4.706e+04       -9999       -9999        6704        29.3        6704        29.3        6764     0.02256   9.773e-05        SBcd     NGC5148   PGC047060
PGC0047093   4.709e+04      5277.5         4.7        5274         9.5      5276.8         3.1      5468.8     0.01824   1.034e-05          Sc    UGC08451 SDSSJ132653.93+321135.5
PGC0047096    4.71e+04       -9999       -9999      8928.3        34.9      8928.3        34.9      9183.1     0.03063   0.0001164           E     NGC5163     NGC5163
PGC0047122   4.712e+04        7004         7.9        7060          60        7005         7.7      7125.8     0.02377   2.568e-05          S0    UGC08452    UGC08452
PGC0047124   4.712e+04        4671        12.1      7217.8        49.2      7217.8        49.2      7478.6     0.02495   0.0001641         SBb     NGC5164     MRK0257
PGC0047131   4.713e+04        7294         7.9      7340.9        23.2      7298.9        11.4      7490.4     0.02499   3.803e-05          Sa     NGC5157 SDSSJ132716.84+320150.5
PGC0047162   4.716e+04      7117.7         4.6      7096.4        29.4      7117.2         3.9      7238.6     0.02415   1.301e-05          Sc    UGC08456  2MFGC10810
PGC0047178   4.718e+04       -9999       -9999      9915.6        59.4      9915.6        59.4     10175.1     0.03394   0.0001981         Sab    UGC08462  2MFGC10813
PGC0047189   4.719e+04       -9999       -9999      6588.1        22.7      6588.1        22.7      6862.1     0.02289   7.572e-05         SBb    UGC08467    UGC08467
PGC0047231   4.723e+04      2401.5         5.9        2443        35.1      2402.7         6.3      2642.2    0.008813   2.101e-05        SBbc     NGC5169     NGC5169
PGC0047234   4.723e+04        4661        10.3        4708          26      4667.4        13.2      4859.1     0.01621   4.403e-05          Sb     NGC5166  2MFGC10823
PGC0047235   4.724e+04        6317         6.3      6279.6        20.1      6313.6         8.6      6377.5     0.02127   2.869e-05          Sc     NGC5159 MCG+01-34-022
PGC0047238   4.724e+04        2460         9.4      2475.7        71.7      2460.3         6.7      2644.4    0.008821   2.235e-05          Sc    UGC08464 SDSSJ132819.09+300109.7
PGC0047254   4.725e+04      7300.5         7.8      7350.4        15.4      7310.6        14.9      7497.8     0.02501    4.97e-05        SBbc    UGC08466 SDSSJ132825.72+304856.5
PGC0047257   4.726e+04        2428         5.5      2448.6        34.2      2428.5         4.5      2667.9    0.008899   1.501e-05           E     NGC5173   PGC047257
PGC0047270   4.727e+04      2706.5         8.7      2695.7        37.7        2706         6.2      2946.3    0.009828   2.068e-05        SBcd      IC4263  2MFGC10833
PGC0047318   4.732e+04       -9999       -9999      6613.5        24.4      6613.5        24.4      6717.4     0.02241   8.139e-05          S0    UGC08472 NRGb247.019
PGC0047339   4.734e+04       -9999       -9999      6884.5        19.6      6884.5        19.6      6990.5     0.02332   6.538e-05        E-SO     NGC5171 NRGb247.024
PGC0047346   4.735e+04      6836.1         4.8      6837.5         8.8      6836.4           3        6939     0.02315   1.001e-05          Sc     NGC5174 NRGb247.030
PGC0047349   4.735e+04      3272.5         9.1      3272.1        32.7      3272.5         6.3      3326.5      0.0111   2.101e-05           I    UGC08474 HIPASSJ1329+00
PGC0047354   4.735e+04      3250.9         6.1      3229.7           3      3233.8         6.2      3281.4     0.01095   2.068e-05           I    UGC08473 HIPASSJ1329-00
PGC0047358   4.736e+04       -9999       -9999      6208.3        28.2      6208.3        28.2      6313.9     0.02106   9.407e-05        S0-a     NGC5178 NRGb247.032
PGC0047368   4.737e+04       201.4         2.6       204.8        18.8       201.5         1.9       468.5    0.001563   6.338e-06          Sm     NGC5204 CGCG294-039
PGC0047369   4.737e+04       -9999       -9999      7415.3        29.8      7415.3        29.8      7608.8     0.02538    9.94e-05         SBb    UGC08484 SDSSJ132936.45+322402.6
PGC0047371   4.737e+04      1302.4        10.9      1281.3         4.5      1284.4           6      1520.6    0.005072   2.001e-05        SABd    UGC08489 SDSSJ132938.70+452316.4
PGC0047404    4.74e+04       463.7         3.9         460           2       460.8         1.6       702.1    0.002342   5.337e-06         Sbc     NGC5194     NGC5194
PGC0047415   4.742e+04      6729.3         6.4      6770.6          21      6732.8         9.1      6835.9      0.0228   3.035e-05         Scd    UGC08486 NRGb247.039
PGC0047422   4.742e+04      7372.9         5.5        7367        34.8      7372.8         3.9      7486.8     0.02497   1.301e-05          Sb     NGC5185  2MFGC10857
PGC0047432   4.743e+04      4290.9           7      4342.2           0      4342.2       -9999      4383.4     0.01462      -99.99          Sb     NGC5183 6dFJ1330061-014314
PGC0047438   4.744e+04      3999.1         6.9      3994.4         6.7      3996.6         3.8      4038.2     0.01347   1.268e-05        SABb     NGC5184     NGC5184
PGC0047441   4.744e+04       -9999       -9999      2467.6        55.3      2467.6        55.3      2707.5    0.009031   0.0001845           E     NGC5198 MCG+08-25-015
PGC0047455   4.746e+04       -9999       -9999       963.8        13.5       963.8        13.5      1244.2     0.00415   4.503e-05           I    UGC08509   [KK98]205
PGC0047462   4.746e+04        7320         7.9      7321.9        27.7      7320.1         5.3      7510.9     0.02505   1.768e-05          Sb    UGC08498 SDSSJ133025.97+313714.8
PGC0047469   4.747e+04       -9999       -9999      4904.3         2.4      4904.3         2.4        5151     0.01718   8.006e-06          Sc    UGC08506  2MFGC10864
PGC0047490   4.749e+04      4672.2         5.9      4662.2         2.2      4663.4         2.8      4858.5     0.01621    9.34e-06           I    UGC08503 SDSSJ133044.82+324538.7
PGC0047495    4.75e+04        61.3         5.4       -9999       -9999        61.3         5.4       321.6    0.001073   1.801e-05           I    UGC08508      1ZW060
PGC0047503    4.75e+04       -9999       -9999     10813.9        13.6     10813.9        13.6     10855.1     0.03621   4.536e-05          Sa     NGC5192 6dFJ1330517-014643
PGC0047512   4.751e+04       -9999       -9999      1979.5         2.1      1979.5         2.1      2252.9    0.007515   7.005e-06         Sab    UGC08514  2MFGC10869
PGC0047537   4.754e+04       14368        11.8     14369.1        10.9     14368.6         5.9       14551     0.04854   1.968e-05        SBbc    UGC08510 [WTK2001]J133117.46+292205.4
PGC0047540   4.754e+04       -9999       -9999      6486.4        23.2      6486.4        23.2      6528.5     0.02178   7.739e-05        E-SO     NGC5196 NPM1G-01.0380
PGC0047564   4.756e+04       -9999       -9999      6258.5        25.9      6258.5        25.9      6295.4       0.021   8.639e-05          S0      IC0892 6dFJ1331459-024247
PGC0047566   4.757e+04        6073         8.5      6157.2          26      6081.1        18.5      6118.4     0.02041   6.171e-05         Sab      IC0893  2MFGC10880
PGC0047579   4.758e+04       -9999       -9999      6878.7        23.5      6878.7        23.5      6983.2     0.02329   7.839e-05         Sab    UGC08515  2MFGC10881
PGC0047589   4.759e+04       -9999       -9999      6474.4        24.1      6474.4        24.1      6516.3     0.02174   8.039e-05          Sb     NGC5202   PGC047589
